"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"24083","chr14",68162418,68162678,261,"*",3.49,3.44,3.53,-0.09,0.872,0.933
"24084","chr1",228003223,228003482,260,"*",3.97,4.01,3.93,0.08,0.872,0.933
"24085","chr1",177459924,177460111,188,"*",3.52,3.46,3.57,-0.1,0.872,0.934
"24086","chr11",76444676,76444868,193,"*",3.13,3.05,3.2,-0.15,0.872,0.934
"24087","chr2",19466703,19466882,180,"*",3.22,3.26,3.18,0.08,0.872,0.934
"24088","chr20",21990511,21990791,281,"*",0.32,0.47,0.16,0.31,0.872,0.934
"24089","chr12",94651623,94651939,317,"*",3.46,3.51,3.4,0.11,0.872,0.934
"24090","chr2",161349901,161350129,229,"*",3.47,3.56,3.36,0.2,0.872,0.934
"24091","chr16",83841670,83842091,422,"*",4.32,4.27,4.37,-0.09,0.873,0.934
"24092","chr17",10520494,10520884,391,"*",3.39,3.32,3.46,-0.15,0.873,0.934
"24093","chr6",104829867,104830066,200,"*",2.93,2.86,3,-0.13,0.873,0.934
"24094","chr12",100536178,100536411,234,"*",3.51,3.55,3.46,0.09,0.873,0.934
"24095","chr8",109414111,109414332,222,"*",3.77,3.81,3.73,0.09,0.873,0.934
"24096","chr1",231175645,231176130,486,"*",3.74,3.78,3.69,0.09,0.873,0.934
"24097","chr17",17598019,17598255,237,"*",3.05,3.13,2.98,0.15,0.873,0.934
"24098","chr1",68914094,68914279,186,"*",2.75,2.81,2.69,0.12,0.873,0.934
"24099","chr16",576713,576910,198,"*",2.54,2.61,2.48,0.13,0.873,0.934
"24100","chr19",55629002,55629636,635,"*",4.59,4.63,4.55,0.09,0.873,0.934
"24101","chr10",77773336,77773502,167,"*",2.83,2.77,2.89,-0.12,0.873,0.934
"24102","chrX",21107781,21107958,178,"*",1.23,1.12,1.32,-0.2,0.873,0.934
"24103","chr16",3913743,3913957,215,"*",3.46,3.42,3.51,-0.09,0.873,0.934
"24104","chr10",5905051,5905266,216,"*",3.39,3.46,3.32,0.14,0.873,0.934
"24105","chrX",54209380,54209606,227,"*",3.44,3.49,3.39,0.1,0.873,0.934
"24106","chr3",142297526,142297777,252,"*",3.44,3.36,3.51,-0.14,0.873,0.934
"24107","chr5",134820642,134820822,181,"*",2.96,2.91,3.02,-0.11,0.873,0.934
"24108","chr16",70148467,70148902,436,"*",2.74,2.82,2.65,0.17,0.873,0.934
"24109","chrX",73656964,73657230,267,"*",2.5,2.56,2.44,0.12,0.873,0.934
"24110","chr10",105677916,105678138,223,"*",2.96,2.89,3.02,-0.14,0.873,0.934
"24111","chr10",75570652,75570794,143,"*",2.57,2.47,2.67,-0.21,0.874,0.934
"24112","chr17",57287247,57287680,434,"*",4.19,4.15,4.24,-0.08,0.874,0.934
"24113","chr18",20715900,20716284,385,"*",4.05,3.96,4.14,-0.18,0.874,0.934
"24114","chr1",31210817,31211003,187,"*",3.39,3.33,3.44,-0.11,0.874,0.934
"24115","chr20",62328773,62329006,234,"*",3.12,3.17,3.07,0.1,0.874,0.934
"24116","chr1",143916290,143916545,256,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24117","chr1",148016910,148017193,284,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24118","chr11",98201056,98201238,183,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24119","chr12",30741708,30742010,303,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24120","chr14",40125526,40125773,248,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24121","chr15",76058653,76059039,387,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24122","chr16",32316010,32316185,176,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24123","chr18",19318685,19318832,148,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24124","chr2",115762356,115762507,152,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24125","chr22",21586245,21586488,244,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24126","chr22",21774685,21774891,207,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24127","chr4",9377024,9377187,164,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24128","chr5",4940480,4940713,234,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24129","chr5",69796533,69796973,441,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24130","chr5",99397417,99397667,251,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24131","chr5",99716904,99717341,438,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24132","chr7",64672526,64672960,435,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24133","chr7",74181705,74181979,275,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24134","chr8",12446378,12446540,163,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24135","chr8",144914250,144914459,210,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24136","chr9",41433229,41433457,229,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24137","chr9",69724686,69724920,235,"*",-0.01,-0.2,0.16,-0.35,0.874,0.934
"24138","chr7",142568813,142568999,187,"*",3.36,3.4,3.31,0.09,0.874,0.934
"24139","chr8",128806473,128806889,417,"*",4.72,4.76,4.67,0.09,0.874,0.934
"24140","chr13",76077624,76077856,233,"*",3.33,3.38,3.28,0.09,0.874,0.934
"24141","chr2",219724424,219724871,448,"*",3.67,3.61,3.73,-0.12,0.874,0.934
"24142","chr19",40697098,40697536,439,"*",4.06,4,4.11,-0.11,0.874,0.934
"24143","chr9",100361761,100362016,256,"*",3.37,3.42,3.31,0.11,0.874,0.934
"24144","chr4",93174835,93175058,224,"*",3.36,3.32,3.4,-0.08,0.874,0.934
"24145","chr8",144468438,144468955,518,"*",4.11,4.05,4.16,-0.11,0.875,0.934
"24146","chr16",67942896,67943208,313,"*",3.54,3.58,3.5,0.08,0.875,0.934
"24147","chr11",47574019,47574248,230,"*",2.44,2.52,2.35,0.17,0.875,0.934
"24148","chr2",38322147,38322367,221,"*",3.32,3.36,3.27,0.09,0.875,0.934
"24149","chr1",146418395,146418816,422,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24150","chr10",29777496,29777661,166,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24151","chr12",31944887,31945048,162,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24152","chr14",36654159,36654423,265,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24153","chr17",36348223,36348779,557,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24154","chr2",88191245,88191595,351,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24155","chr21",18700290,18700458,169,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24156","chr3",75475733,75475969,237,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24157","chrX",72179945,72180099,155,"*",-0.01,-0.2,0.16,-0.35,0.875,0.934
"24158","chr10",59984723,59984934,212,"*",3.13,3.19,3.07,0.12,0.875,0.934
"24159","chr7",157700180,157700426,247,"*",3.53,3.48,3.57,-0.09,0.875,0.934
"24160","chr15",91497818,91498080,263,"*",3.73,3.67,3.78,-0.11,0.875,0.934
"24161","chr1",19054509,19054703,195,"*",2.89,2.94,2.84,0.1,0.875,0.934
"24162","chr1",41860678,41860891,214,"*",3.39,3.34,3.44,-0.1,0.875,0.934
"24163","chr14",24550470,24550802,333,"*",3.78,3.83,3.73,0.1,0.875,0.934
"24164","chr5",79552101,79552288,188,"*",3.21,3.27,3.16,0.11,0.875,0.934
"24165","chr10",80829693,80829932,240,"*",3.15,3.09,3.21,-0.12,0.875,0.934
"24166","chr1",19069881,19070073,193,"*",3.12,3.06,3.17,-0.11,0.876,0.934
"24167","chr11",32261918,32262105,188,"*",3.35,3.39,3.3,0.09,0.876,0.934
"24168","chr6",67803275,67803475,201,"*",3.17,3.13,3.22,-0.09,0.876,0.934
"24169","chr6",3157007,3157206,200,"*",3.01,3.06,2.96,0.1,0.876,0.934
"24170","chr10",102106748,102107036,289,"*",2.98,3.05,2.9,0.15,0.876,0.934
"24171","chr2",73339472,73339940,469,"*",4.23,4.26,4.19,0.07,0.876,0.934
"24172","chr5",158643476,158643694,219,"*",3.22,3.28,3.16,0.12,0.876,0.934
"24173","chr12",26279514,26279737,224,"*",2.97,3.04,2.9,0.14,0.876,0.935
"24174","chrX",9499936,9500163,228,"*",2.84,2.9,2.79,0.11,0.876,0.935
"24175","chr21",32823222,32823479,258,"*",3.21,3.17,3.25,-0.08,0.876,0.935
"24176","chr15",90809061,90809303,243,"*",3.04,3.1,2.98,0.11,0.876,0.935
"24177","chr8",59418923,59419228,306,"*",3.74,3.69,3.79,-0.1,0.876,0.935
"24178","chr12",109458675,109458893,219,"*",2.78,2.84,2.72,0.12,0.877,0.935
"24179","chr12",123495318,123495497,180,"*",3.29,3.33,3.24,0.08,0.877,0.935
"24180","chr10",83095525,83095786,262,"*",3.29,3.23,3.34,-0.11,0.877,0.935
"24181","chr10",8092300,8092626,327,"*",3.9,3.84,3.95,-0.1,0.877,0.935
"24182","chr19",42483975,42484260,286,"*",3.35,3.39,3.3,0.09,0.877,0.935
"24183","chr9",128367785,128368037,253,"*",3.54,3.5,3.57,-0.08,0.877,0.936
"24184","chrX",132092205,132092438,234,"*",3.66,3.61,3.7,-0.09,0.878,0.936
"24185","chr19",43174781,43174986,206,"*",2.56,2.65,2.48,0.17,0.878,0.936
"24186","chr19",48984744,48984976,233,"*",2.5,2.42,2.57,-0.15,0.878,0.936
"24187","chr9",137001036,137001371,336,"*",3.82,3.86,3.77,0.09,0.878,0.936
"24188","chr19",5263090,5263272,183,"*",2.74,2.69,2.79,-0.1,0.878,0.936
"24189","chr2",174063112,174063383,272,"*",3.79,3.75,3.83,-0.09,0.878,0.936
"24190","chr14",105605349,105605652,304,"*",3.55,3.59,3.51,0.08,0.878,0.936
"24191","chr2",19496970,19497212,243,"*",3.51,3.45,3.57,-0.12,0.878,0.936
"24192","chr2",121094429,121094604,176,"*",3,2.93,3.07,-0.13,0.879,0.936
"24193","chr14",60432417,60432697,281,"*",3.33,3.38,3.29,0.09,0.879,0.936
"24194","chr1",217308824,217309210,387,"*",3.6,3.5,3.69,-0.19,0.879,0.936
"24195","chr14",73561658,73561907,250,"*",3.48,3.53,3.44,0.09,0.879,0.937
"24196","chr7",100033162,100033726,565,"*",4.34,4.29,4.38,-0.09,0.879,0.937
"24197","chr12",69139962,69140237,276,"*",3.48,3.41,3.55,-0.13,0.879,0.937
"24198","chr17",2680790,2681073,284,"*",3.68,3.63,3.73,-0.1,0.879,0.937
"24199","chr7",109675781,109675997,217,"*",2.22,2.14,2.3,-0.16,0.879,0.937
"24200","chr12",54562873,54563164,292,"*",4.17,4.12,4.21,-0.09,0.879,0.937
"24201","chr8",28351841,28352043,203,"*",3.2,3.25,3.14,0.11,0.879,0.937
"24202","chr14",68840920,68841144,225,"*",3.56,3.6,3.52,0.08,0.88,0.937
"24203","chr4",89776137,89776370,234,"*",3.16,3.2,3.11,0.09,0.88,0.937
"24204","chr6",64235145,64235345,201,"*",3.11,3.15,3.07,0.08,0.88,0.937
"24205","chr20",16893564,16893755,192,"*",2.17,2.24,2.09,0.15,0.88,0.937
"24206","chr7",151573484,151573893,410,"*",4.19,4.14,4.24,-0.1,0.88,0.938
"24207","chr3",39223011,39223200,190,"*",3.37,3.28,3.46,-0.18,0.88,0.938
"24208","chr1",83986612,83986798,187,"*",3.17,3.22,3.13,0.09,0.88,0.938
"24209","chr3",171921816,171921970,155,"*",2.88,2.94,2.83,0.11,0.88,0.938
"24210","chr16",2570842,2571131,290,"*",3.05,2.99,3.11,-0.12,0.88,0.938
"24211","chr10",130524568,130524853,286,"*",3.3,3.25,3.35,-0.09,0.88,0.938
"24212","chr22",47299080,47299291,212,"*",3.46,3.51,3.41,0.1,0.881,0.938
"24213","chr11",118794346,118794546,201,"*",3.37,3.42,3.32,0.1,0.881,0.938
"24214","chr8",17353612,17353834,223,"*",3.24,3.3,3.19,0.11,0.881,0.938
"24215","chr7",916107,916444,338,"*",3.96,3.91,4,-0.08,0.881,0.938
"24216","chr5",72112156,72112885,730,"*",4.65,4.7,4.61,0.09,0.881,0.938
"24217","chr12",133096540,133096912,373,"*",3.96,3.91,4.01,-0.1,0.881,0.938
"24218","chr9",129623288,129623616,329,"*",3.59,3.63,3.54,0.09,0.881,0.938
"24219","chr9",127631864,127632163,300,"*",3.43,3.47,3.39,0.08,0.881,0.938
"24220","chrX",45491673,45491967,295,"*",3.5,3.43,3.57,-0.13,0.881,0.938
"24221","chr13",100620560,100620718,159,"*",2.54,2.6,2.48,0.12,0.881,0.938
"24222","chr5",218511,218695,185,"*",2.63,2.56,2.69,-0.13,0.881,0.938
"24223","chr20",21545028,21545318,291,"*",3.93,3.89,3.97,-0.08,0.882,0.938
"24224","chr8",681047,681257,211,"*",2.82,2.73,2.91,-0.18,0.882,0.938
"24225","chr3",110929234,110929502,269,"*",3.89,3.84,3.94,-0.11,0.882,0.938
"24226","chr11",134146029,134146252,224,"*",3.28,3.33,3.22,0.11,0.882,0.938
"24227","chr6",34512943,34513161,219,"*",3.66,3.61,3.71,-0.1,0.882,0.939
"24228","chr2",205293492,205293681,190,"*",2.61,2.54,2.68,-0.14,0.882,0.939
"24229","chr5",179641859,179642014,156,"*",2.92,2.97,2.87,0.1,0.882,0.939
"24230","chr19",15349481,15349723,243,"*",3.62,3.56,3.67,-0.1,0.882,0.939
"24231","chrX",58403415,58403666,252,"*",3.24,3.2,3.28,-0.08,0.882,0.939
"24232","chr9",138852611,138852857,247,"*",2.79,2.72,2.86,-0.14,0.882,0.939
"24233","chr13",33440895,33441110,216,"*",3.03,3.07,2.98,0.09,0.882,0.939
"24234","chr10",54106103,54106395,293,"*",4,4.04,3.96,0.08,0.882,0.939
"24235","chr11",119234711,119235075,365,"*",3.51,3.45,3.56,-0.11,0.882,0.939
"24236","chr6",33600886,33601308,423,"*",3.71,3.75,3.66,0.09,0.883,0.939
"24237","chr5",179234398,179234714,317,"*",3.2,3.13,3.26,-0.12,0.883,0.939
"24238","chr9",139146229,139146456,228,"*",2.96,3.03,2.88,0.15,0.883,0.939
"24239","chr14",105452223,105452486,264,"*",3.63,3.57,3.69,-0.13,0.883,0.939
"24240","chr7",48422394,48422540,147,"*",2.84,2.89,2.8,0.09,0.883,0.939
"24241","chr2",97554732,97554975,244,"*",3.17,3.13,3.21,-0.08,0.883,0.939
"24242","chr3",184016947,184017398,452,"*",3.85,3.89,3.8,0.09,0.883,0.94
"24243","chr7",150759478,150759673,196,"*",2.74,2.67,2.81,-0.13,0.884,0.94
"24244","chr21",10600578,10600779,202,"*",0.72,0.83,0.61,0.23,0.884,0.94
"24245","chr12",52569890,52570117,228,"*",3.3,3.34,3.25,0.09,0.884,0.94
"24246","chr19",47281615,47281829,215,"*",2.83,2.88,2.78,0.1,0.884,0.94
"24247","chr4",101726810,101727022,213,"*",3.31,3.36,3.26,0.1,0.884,0.94
"24248","chr19",18958737,18959022,286,"*",3.47,3.43,3.51,-0.08,0.884,0.94
"24249","chrX",147152026,147152255,230,"*",2.96,2.88,3.03,-0.16,0.884,0.94
"24250","chr5",170556472,170556649,178,"*",3.48,3.44,3.52,-0.08,0.884,0.941
"24251","chr11",120012833,120013021,189,"*",3.02,3.06,2.98,0.08,0.885,0.941
"24252","chr19",54933421,54933672,252,"*",3.74,3.69,3.79,-0.1,0.885,0.941
"24253","chr1",206859344,206859532,189,"*",3.34,3.38,3.29,0.1,0.885,0.941
"24254","chr13",45494297,45494534,238,"*",3.18,3.14,3.22,-0.08,0.885,0.941
"24255","chr4",89287300,89287739,440,"*",4.1,4.05,4.14,-0.09,0.885,0.941
"24256","chr7",102236383,102236680,298,"*",2.02,2.1,1.94,0.16,0.885,0.941
"24257","chr5",138533968,138534207,240,"*",3.35,3.39,3.3,0.09,0.885,0.941
"24258","chr17",3868359,3868615,257,"*",3.15,3.2,3.1,0.11,0.885,0.941
"24259","chr1",912231,912483,253,"*",2.63,2.69,2.57,0.13,0.885,0.941
"24260","chr3",61236900,61237191,292,"*",3.33,3.27,3.4,-0.13,0.885,0.941
"24261","chr2",240103731,240103938,208,"*",3.01,2.95,3.06,-0.12,0.886,0.941
"24262","chr5",4364399,4364596,198,"*",3.47,3.41,3.52,-0.11,0.886,0.941
"24263","chr4",79860354,79860739,386,"*",3.95,3.99,3.91,0.08,0.886,0.941
"24264","chr2",3066384,3066577,194,"*",2.98,2.93,3.02,-0.1,0.886,0.941
"24265","chr15",40886607,40886769,163,"*",3.02,3.06,2.97,0.09,0.886,0.941
"24266","chr22",20160169,20160335,167,"*",2.92,2.97,2.88,0.09,0.886,0.941
"24267","chr5",103217353,103217510,158,"*",2.86,2.8,2.92,-0.12,0.886,0.941
"24268","chr12",112975787,112976036,250,"*",2.97,2.91,3.03,-0.12,0.886,0.941
"24269","chr9",132488049,132488251,203,"*",3.73,3.68,3.78,-0.1,0.886,0.941
"24270","chr8",37558590,37558820,231,"*",3.04,2.99,3.08,-0.09,0.886,0.941
"24271","chr20",33064198,33064378,181,"*",0.32,0.17,0.46,-0.28,0.886,0.941
"24272","chr12",90100455,90100739,285,"*",3.13,3.02,3.23,-0.21,0.886,0.941
"24273","chrX",122993618,122993797,180,"*",3.43,3.47,3.39,0.08,0.886,0.941
"24274","chr8",134250898,134251165,268,"*",3.37,3.41,3.33,0.08,0.886,0.941
"24275","chr2",87303287,87303618,332,"*",2.99,3.05,2.94,0.11,0.886,0.941
"24276","chr16",67184241,67184521,281,"*",3.37,3.4,3.33,0.08,0.886,0.941
"24277","chr12",39962736,39962920,185,"*",2.12,2.03,2.21,-0.18,0.886,0.941
"24278","chr19",50361349,50361571,223,"*",3.59,3.63,3.55,0.09,0.886,0.941
"24279","chr7",30544188,30544430,243,"*",3.46,3.5,3.41,0.09,0.886,0.941
"24280","chr2",96193337,96193555,219,"*",2.58,2.65,2.51,0.13,0.886,0.941
"24281","chr4",185394149,185394389,241,"*",2.95,3,2.9,0.1,0.887,0.942
"24282","chr2",169800683,169800861,179,"*",2.65,2.59,2.72,-0.13,0.887,0.942
"24283","chr4",1685630,1686062,433,"*",3.76,3.7,3.82,-0.12,0.887,0.942
"24284","chr5",153877526,153877740,215,"*",2.94,2.88,3,-0.12,0.887,0.942
"24285","chr14",66535799,66536014,216,"*",3.14,3.04,3.23,-0.19,0.887,0.942
"24286","chr3",159482408,159483265,858,"*",4.91,4.87,4.96,-0.09,0.887,0.942
"24287","chr4",1828207,1828474,268,"*",3.55,3.5,3.59,-0.09,0.887,0.942
"24288","chr2",68693427,68693645,219,"*",3.21,3.25,3.17,0.08,0.887,0.942
"24289","chr1",218765423,218765619,197,"*",3.39,3.44,3.33,0.12,0.887,0.942
"24290","chr2",213799690,213799915,226,"*",2.84,2.9,2.79,0.11,0.887,0.942
"24291","chr17",77086679,77086855,177,"*",3.26,3.31,3.21,0.1,0.887,0.942
"24292","chr19",290636,290860,225,"*",3.34,3.3,3.39,-0.09,0.887,0.942
"24293","chr12",120883902,120884215,314,"*",4.16,4.19,4.13,0.06,0.888,0.942
"24294","chr3",50329856,50330206,351,"*",3.79,3.74,3.84,-0.1,0.888,0.942
"24295","chr18",33862013,33862232,220,"*",3.55,3.5,3.59,-0.09,0.888,0.942
"24296","chr1",64313102,64313303,202,"*",3.12,3.07,3.16,-0.09,0.888,0.942
"24297","chr1",24529995,24530168,174,"*",2.92,2.86,2.99,-0.13,0.888,0.942
"24298","chr3",133968196,133968358,163,"*",3.37,3.32,3.41,-0.09,0.888,0.943
"24299","chr11",108742363,108742539,177,"*",3.11,3.04,3.16,-0.12,0.888,0.943
"24300","chr8",23066887,23067072,186,"*",3.21,3.25,3.17,0.07,0.888,0.943
"24301","chr15",50646592,50646985,394,"*",4.03,3.94,4.11,-0.17,0.888,0.943
"24302","chr17",61627782,61628371,590,"*",4.89,4.85,4.92,-0.08,0.889,0.943
"24303","chr16",2717183,2717367,185,"*",2.16,2.21,2.1,0.1,0.889,0.943
"24304","chrX",65152097,65152317,221,"*",2.94,2.99,2.9,0.09,0.889,0.943
"24305","chr8",82598285,82598472,188,"*",3.36,3.4,3.33,0.07,0.889,0.943
"24306","chr17",72350282,72350495,214,"*",3.21,3.16,3.25,-0.1,0.889,0.943
"24307","chr20",31031268,31031449,182,"*",3.12,3.06,3.17,-0.11,0.889,0.943
"24308","chr9",109461670,109461882,213,"*",4.13,4.17,4.09,0.08,0.889,0.943
"24309","chr5",41870693,41870897,205,"*",3.23,3.27,3.2,0.07,0.89,0.944
"24310","chr11",19427689,19427924,236,"*",3.04,3.09,2.99,0.1,0.89,0.944
"24311","chr10",45651273,45651528,256,"*",3.61,3.58,3.65,-0.07,0.89,0.944
"24312","chr21",47368427,47368640,214,"*",3.22,3.26,3.18,0.08,0.89,0.944
"24313","chr4",154126187,154126413,227,"*",3.07,3,3.13,-0.14,0.89,0.944
"24314","chr8",145673821,145673999,179,"*",3.48,3.42,3.54,-0.12,0.89,0.944
"24315","chr7",44092632,44092820,189,"*",3.06,3.1,3.01,0.09,0.89,0.944
"24316","chr14",24703348,24703586,239,"*",3.55,3.59,3.52,0.06,0.89,0.944
"24317","chr4",151025925,151026157,233,"*",4.03,3.95,4.11,-0.16,0.891,0.944
"24318","chr4",28064335,28064512,178,"*",3.01,2.95,3.07,-0.12,0.891,0.945
"24319","chrX",135067761,135068025,265,"*",3.57,3.53,3.61,-0.08,0.891,0.945
"24320","chr3",125314398,125314680,283,"*",3.48,3.53,3.44,0.09,0.891,0.945
"24321","chr1",202212640,202212818,179,"*",3.45,3.4,3.51,-0.11,0.891,0.945
"24322","chr12",14809913,14810148,236,"*",3.81,3.85,3.77,0.09,0.891,0.945
"24323","chr16",1030931,1031376,446,"*",3.12,3.07,3.17,-0.1,0.891,0.945
"24324","chr20",45106009,45106150,142,"*",2.67,2.73,2.61,0.12,0.892,0.945
"24325","chrX",98526708,98526938,231,"*",3.14,3.19,3.09,0.1,0.892,0.945
"24326","chr9",108282011,108282314,304,"*",3.05,3.1,3.01,0.09,0.892,0.945
"24327","chr8",68715869,68716080,212,"*",3.36,3.32,3.4,-0.09,0.892,0.945
"24328","chr10",125754711,125754963,253,"*",3.42,3.38,3.47,-0.09,0.892,0.945
"24329","chrX",70320796,70321296,501,"*",4.43,4.39,4.46,-0.07,0.892,0.945
"24330","chr16",1992817,1993158,342,"*",3.72,3.75,3.68,0.07,0.892,0.945
"24331","chr14",100625288,100625535,248,"*",3.61,3.56,3.67,-0.12,0.892,0.945
"24332","chr2",54330992,54331193,202,"*",3.81,3.77,3.84,-0.08,0.892,0.946
"24333","chr9",132312393,132312875,483,"*",4.34,4.29,4.39,-0.1,0.892,0.946
"24334","chr3",141944671,141944927,257,"*",3.29,3.23,3.35,-0.13,0.893,0.946
"24335","chr7",87775724,87775960,237,"*",3.34,3.39,3.29,0.11,0.893,0.946
"24336","chrX",144157870,144158076,207,"*",3.1,3.05,3.16,-0.11,0.893,0.946
"24337","chr17",74272306,74272521,216,"*",3.04,2.99,3.09,-0.1,0.893,0.946
"24338","chrX",129712899,129713151,253,"*",3.39,3.34,3.43,-0.09,0.893,0.946
"24339","chr12",49245853,49246114,262,"*",3.81,3.76,3.85,-0.09,0.893,0.947
"24340","chr4",84457321,84457563,243,"*",3.77,3.72,3.83,-0.1,0.894,0.947
"24341","chr7",26527462,26527644,183,"*",3.06,3.11,3.01,0.11,0.894,0.947
"24342","chrX",150920208,150920419,212,"*",3.15,3.1,3.2,-0.11,0.894,0.947
"24343","chr11",95855682,95856040,359,"*",3.57,3.52,3.61,-0.08,0.894,0.947
"24344","chr10",17270037,17270219,183,"*",2.73,2.77,2.68,0.08,0.894,0.947
"24345","chr6",164522565,164522861,297,"*",3.28,3.21,3.34,-0.13,0.894,0.947
"24346","chr10",89264415,89264629,215,"*",3.21,3.25,3.16,0.09,0.894,0.947
"24347","chr4",159690020,159690850,831,"*",4.72,4.76,4.69,0.07,0.894,0.947
"24348","chr22",35321711,35321928,218,"*",3.2,3.26,3.14,0.12,0.894,0.947
"24349","chr10",88049286,88049488,203,"*",2.86,2.91,2.81,0.1,0.894,0.947
"24350","chr5",174905817,174906129,313,"*",3.83,3.87,3.79,0.09,0.894,0.947
"24351","chr7",138720300,138720675,376,"*",3.88,3.91,3.84,0.08,0.894,0.947
"24352","chrX",153715083,153715417,335,"*",3.8,3.74,3.85,-0.11,0.895,0.948
"24353","chr8",140711576,140711739,164,"*",3.43,3.39,3.47,-0.08,0.895,0.948
"24354","chr6",7181971,7182376,406,"*",4.33,4.37,4.29,0.07,0.895,0.948
"24355","chr1",198126805,198127075,271,"*",3.54,3.5,3.57,-0.07,0.895,0.948
"24356","chr22",38831122,38831309,188,"*",3.13,3.16,3.09,0.06,0.895,0.948
"24357","chr18",43409804,43410025,222,"*",2.75,2.68,2.81,-0.12,0.896,0.948
"24358","chr10",28287614,28287895,282,"*",3.42,3.35,3.49,-0.13,0.896,0.948
"24359","chr8",111202065,111202245,181,"*",3.46,3.42,3.5,-0.08,0.896,0.949
"24360","chr9",13580877,13581054,178,"*",2.84,2.89,2.79,0.1,0.896,0.949
"24361","chr8",30890620,30890833,214,"*",3.11,3.05,3.16,-0.11,0.897,0.949
"24362","chr19",50095259,50095526,268,"*",2.71,2.78,2.64,0.14,0.897,0.949
"24363","chr2",242613607,242613789,183,"*",2.85,2.91,2.78,0.12,0.897,0.949
"24364","chr22",16252328,16252584,257,"*",0.36,0.47,0.25,0.22,0.897,0.949
"24365","chr7",63181397,63181606,210,"*",0.36,0.47,0.25,0.22,0.897,0.949
"24366","chr3",60168515,60168714,200,"*",3.12,3.16,3.07,0.09,0.897,0.949
"24367","chr5",165869987,165870220,234,"*",3.08,3.02,3.14,-0.12,0.898,0.95
"24368","chr2",241395426,241395627,202,"*",2.85,2.79,2.9,-0.11,0.898,0.95
"24369","chr19",1354501,1354856,356,"*",3.54,3.5,3.59,-0.09,0.898,0.95
"24370","chr13",111358490,111358702,213,"*",3.01,3.07,2.95,0.12,0.898,0.95
"24371","chr1",23542643,23542877,235,"*",3.06,3.01,3.1,-0.09,0.898,0.95
"24372","chr16",21884786,21885108,323,"*",0.35,0.22,0.46,-0.24,0.898,0.95
"24373","chr2",87765156,87765460,305,"*",0.35,0.22,0.46,-0.24,0.898,0.95
"24374","chr19",41109552,41109883,332,"*",3.82,3.86,3.78,0.08,0.898,0.95
"24375","chr3",193627210,193627393,184,"*",3.46,3.4,3.51,-0.11,0.898,0.95
"24376","chr17",80314999,80315317,319,"*",3.81,3.78,3.84,-0.06,0.898,0.95
"24377","chr12",122110230,122110626,397,"*",4.03,3.98,4.07,-0.09,0.899,0.95
"24378","chr16",5333259,5333418,160,"*",0.82,0.71,0.92,-0.21,0.899,0.95
"24379","chr19",33168536,33168812,277,"*",3.55,3.5,3.59,-0.1,0.899,0.951
"24380","chr8",136866062,136866218,157,"*",2.7,2.77,2.62,0.14,0.899,0.951
"24381","chr6",36051619,36051802,184,"*",3.09,3.15,3.03,0.11,0.899,0.951
"24382","chr6",41000268,41000475,208,"*",2.9,2.95,2.85,0.1,0.899,0.951
"24383","chr8",41701950,41702193,244,"*",3.66,3.7,3.63,0.07,0.899,0.951
"24384","chr3",38027378,38027660,283,"*",3.95,3.98,3.92,0.07,0.899,0.951
"24385","chr3",185542292,185542677,386,"*",3.77,3.72,3.83,-0.11,0.899,0.951
"24386","chr17",38655792,38656049,258,"*",3.54,3.49,3.59,-0.1,0.899,0.951
"24387","chr7",129074275,129074521,247,"*",3.46,3.38,3.53,-0.15,0.9,0.951
